method;train-function-calls;sum-wrong-classification;constraint-calls;metamodel-calls;fitness-function-calls;generations
SVCSlidingWeighted;525;406;39245;26200;34741;0
SVCSlidingWeighted;34;15;2585;1650;2356;0
SVCSlidingWeighted;15;7;1138;700;1087;0
SVCSlidingWeighted;39;42;2986;1900;2729;0
SVCSlidingWeighted;211;131;15845;10500;14136;0
SVCSlidingWeighted;428;311;32011;21350;28489;0
SVCSlidingWeighted;28;10;2099;1350;1943;0
SVCSlidingWeighted;206;140;15463;10250;13892;0
SVCSlidingWeighted;135;89;10104;6700;9013;0
SVCSlidingWeighted;163;96;12161;8100;10811;0
SVCSlidingWeighted;801;526;59837;40000;52957;0
SVCSlidingWeighted;146;118;10905;7250;9716;0
SVCSlidingWeighted;343;240;25672;17100;22929;0
SVCSlidingWeighted;53;28;4003;2600;3648;0
SVCSlidingWeighted;160;111;11980;7950;10627;0
SVCSlidingWeighted;106;62;7999;5250;7198;0
SVCSlidingWeighted;205;147;15426;10200;13802;0
SVCSlidingWeighted;35;19;2637;1700;2384;0
SVCSlidingWeighted;6;3;473;250;473;0
SVCSlidingWeighted;27;15;2087;1300;1908;0
SVCSlidingWeighted;47;36;3560;2300;3183;0
SVCSlidingWeighted;101;58;7625;5000;6813;0
SVCSlidingWeighted;399;290;29998;19900;26659;0
SVCSlidingWeighted;559;385;41912;27900;37133;0
SVCSlidingWeighted;154;115;11592;7650;10387;0
SVCSlidingWeighted;454;357;34123;22650;30272;0
SVCSlidingWeighted;179;139;13413;8900;11997;0
SVCSlidingWeighted;137;89;10338;6800;9314;0
SVCSlidingWeighted;119;69;8879;5900;8015;0
SVCSlidingWeighted;1012;738;75696;50550;66935;0
SVCSlidingWeighted;531;355;39733;26500;35316;0
SVCSlidingWeighted;101;64;7568;5000;6780;0
SVCSlidingWeighted;320;222;23908;15950;21325;0
SVCSlidingWeighted;27;13;2081;1300;1949;0
SVCSlidingWeighted;37;25;2761;1800;2467;0
SVCSlidingWeighted;650;418;48654;32450;43314;0
SVCSlidingWeighted;87;62;6573;4300;5951;0
SVCSlidingWeighted;52;31;3872;2550;3553;0
SVCSlidingWeighted;140;70;10556;6950;9564;0
SVCSlidingWeighted;80;47;6036;3950;5433;0
SVCSlidingWeighted;920;654;68750;45950;61077;0
SVCSlidingWeighted;140;81;10556;6950;9490;0
SVCSlidingWeighted;471;276;35230;23500;31340;0
SVCSlidingWeighted;202;147;15193;10050;13642;0
SVCSlidingWeighted;400;319;30035;19950;26610;0
SVCSlidingWeighted;60;35;4463;2950;4042;0
SVCSlidingWeighted;468;321;35010;23350;31116;0
SVCSlidingWeighted;515;368;38264;25700;33860;0
SVCSlidingWeighted;260;181;19539;12950;17532;0
SVCSlidingWeighted;239;153;17908;11900;15884;0
SVCSlidingWeighted;329;210;24525;16400;21802;0
SVCSlidingWeighted;64;36;4813;3150;4351;0
SVCSlidingWeighted;521;375;39032;26000;34799;0
SVCSlidingWeighted;73;43;5522;3600;4970;0
SVCSlidingWeighted;146;110;10968;7250;9746;0
SVCSlidingWeighted;333;235;24898;16600;22183;0
SVCSlidingWeighted;51;31;3807;2500;3415;0
SVCSlidingWeighted;81;55;6163;4000;5575;0
SVCSlidingWeighted;74;50;5599;3650;5044;0
SVCSlidingWeighted;103;64;7766;5100;6935;0
SVCSlidingWeighted;149;82;11083;7400;9823;0
SVCSlidingWeighted;191;103;14346;9500;12986;0
SVCSlidingWeighted;131;62;9845;6500;8836;0
SVCSlidingWeighted;6;1;455;250;464;0
SVCSlidingWeighted;122;70;9191;6050;8281;0
SVCSlidingWeighted;613;438;45974;30600;40905;0
SVCSlidingWeighted;293;225;21972;14600;19471;0
SVCSlidingWeighted;11;1;863;500;856;0
SVCSlidingWeighted;106;75;7970;5250;7171;0
SVCSlidingWeighted;50;29;3759;2450;3438;0
SVCSlidingWeighted;164;98;12356;8150;11092;0
SVCSlidingWeighted;65;26;4900;3200;4481;0
SVCSlidingWeighted;322;233;24102;16050;21411;0
SVCSlidingWeighted;250;192;18728;12450;16651;0
SVCSlidingWeighted;527;382;39389;26300;35055;0
SVCSlidingWeighted;243;153;18335;12100;16370;0
SVCSlidingWeighted;208;145;15575;10350;13874;0
SVCSlidingWeighted;49;22;3698;2400;3370;0
SVCSlidingWeighted;823;615;61663;41100;54945;0
SVCSlidingWeighted;246;181;18489;12250;16536;0
SVCSlidingWeighted;144;83;10742;7150;9609;0
