method;train-function-calls;sum-wrong-classification;constraint-calls;metamodel-calls;fitness-function-calls;generations
WithoutMetaModel;0;0;23789;0;14157;121
WithoutMetaModel;0;0;912;0;702;6
WithoutMetaModel;0;0;16177;0;9711;83
WithoutMetaModel;0;0;1141;0;819;7
WithoutMetaModel;0;0;30474;0;18252;156
WithoutMetaModel;0;0;21909;0;13104;112
WithoutMetaModel;0;0;6496;0;3978;34
WithoutMetaModel;0;0;17562;0;10530;90
WithoutMetaModel;0;0;6245;0;3861;33
WithoutMetaModel;0;0;23833;0;14157;121
WithoutMetaModel;0;0;20473;0;12285;105
WithoutMetaModel;0;0;6365;0;4095;35
WithoutMetaModel;0;0;14032;0;8541;73
WithoutMetaModel;0;0;2045;0;1404;12
WithoutMetaModel;0;0;10055;0;6201;53
WithoutMetaModel;0;0;25875;0;15444;132
WithoutMetaModel;0;0;2267;0;1521;13
WithoutMetaModel;0;0;9955;0;6084;52
WithoutMetaModel;0;0;56975;0;33579;287
WithoutMetaModel;0;0;33026;0;19656;168
WithoutMetaModel;0;0;15864;0;9594;82
WithoutMetaModel;0;0;16759;0;10179;87
WithoutMetaModel;0;0;3863;0;2457;21
WithoutMetaModel;0;0;2084;0;1404;12
WithoutMetaModel;0;0;2625;0;1755;15
WithoutMetaModel;0;0;37461;0;22113;189
WithoutMetaModel;0;0;12449;0;7605;65
WithoutMetaModel;0;0;8026;0;5031;43
WithoutMetaModel;0;0;5534;0;3510;30
WithoutMetaModel;0;0;249;0;234;2
WithoutMetaModel;0;0;18338;0;11115;95
WithoutMetaModel;0;0;1578;0;1053;9
WithoutMetaModel;0;0;16288;0;9945;85
WithoutMetaModel;0;0;36181;0;21411;183
WithoutMetaModel;0;0;5111;0;3159;27
WithoutMetaModel;0;0;28893;0;17082;146
SVCSlidingWeighted;72;50;3966;6390;4747;0
SVCSlidingWeighted;26;15;1481;2250;1725;0
SVCSlidingWeighted;9;4;594;720;667;0
SVCSlidingWeighted;504;276;26491;45270;32263;0
SVCSlidingWeighted;38;20;2152;3330;2565;0
SVCSlidingWeighted;783;436;41263;70380;50168;0
SVCSlidingWeighted;339;199;18080;30420;21870;0
SVCSlidingWeighted;126;75;6799;11250;8234;0
SVCSlidingWeighted;106;77;5793;9450;6985;0
SVCSlidingWeighted;274;138;14503;24570;17618;0
SVCSlidingWeighted;509;317;26656;45720;32459;0
SVCSlidingWeighted;141;78;7624;12600;9220;0
SVCSlidingWeighted;517;269;27230;46440;33148;0
SVCSlidingWeighted;124;68;6617;11070;7989;0
SVCSlidingWeighted;301;160;15807;27000;19283;0
SVCSlidingWeighted;572;337;30140;51390;36697;0
SVCSlidingWeighted;39;31;2192;3420;2604;0
SVCSlidingWeighted;599;352;31227;53820;38030;0
SVCSlidingWeighted;478;293;25505;42930;30929;0
SVCSlidingWeighted;51;35;2801;4500;3351;0
SVCSlidingWeighted;432;243;22741;38790;27669;0
SVCSlidingWeighted;791;463;41350;71100;50405;0
SVCSlidingWeighted;917;565;48052;82440;58444;0
SVCSlidingWeighted;123;68;6669;10980;8050;0
SVCSlidingWeighted;762;474;40236;68490;48977;0
SVCSlidingWeighted;31;21;1816;2700;2122;0
SVCSlidingWeighted;196;132;10346;17550;12520;0
SVCSlidingWeighted;684;393;36070;61470;43886;0
SVCSlidingWeighted;1518;912;79844;136530;97140;0
SVCSlidingWeighted;1068;649;55668;96030;67948;0
SVCSlidingWeighted;635;370;33660;57060;41042;0
SVCSlidingWeighted;123;59;6708;10980;8114;0
SVCSlidingWeighted;45;32;2529;3960;3014;0
SVCSlidingWeighted;8;3;540;630;604;0
SVCSlidingWeighted;437;254;23251;39240;28227;0
SVCSlidingWeighted;1021;611;53580;91800;65205;0
SVCSlidingWeighted;462;265;24399;41490;29664;0
SVCSlidingWeighted;437;240;23189;39240;28209;0
SVCSlidingWeighted;53;54;2990;4680;3522;0
SVCSlidingWeighted;76;41;4177;6750;5018;0
SVCSlidingWeighted;159;89;8484;14220;10283;0
SVCSlidingWeighted;227;109;12201;20340;14776;0
SVCSlidingWeighted;89;49;4877;7920;5865;0
SVCSlidingWeighted;200;113;10719;17910;13001;0
SVCSlidingWeighted;94;63;5146;8370;6207;0
