method;train-function-calls;sum-wrong-classification;constraint-calls;metamodel-calls;fitness-function-calls;generations
SVCSlidingWeighted;517;331;38859;25800;34693;0
SVCSlidingWeighted;228;132;17131;11350;15259;0
SVCSlidingWeighted;91;39;6807;4500;6226;0
SVCSlidingWeighted;208;149;15574;10350;13964;0
SVCSlidingWeighted;12;4;962;550;932;0
SVCSlidingWeighted;282;187;21084;14050;18776;0
SVCSlidingWeighted;259;158;19401;12900;17323;0
SVCSlidingWeighted;99;70;7422;4900;6657;0
SVCSlidingWeighted;569;410;42564;28400;37701;0
SVCSlidingWeighted;441;311;33000;22000;29330;0
SVCSlidingWeighted;105;57;7934;5200;7159;0
SVCSlidingWeighted;173;101;13002;8600;11569;0
SVCSlidingWeighted;146;80;10814;7250;9710;0
SVCSlidingWeighted;47;25;3594;2300;3282;0
SVCSlidingWeighted;234;147;17545;11650;15580;0
SVCSlidingWeighted;50;21;3775;2450;3492;0
SVCSlidingWeighted;189;114;14212;9400;12712;0
SVCSlidingWeighted;78;43;5995;3850;5388;0
SVCSlidingWeighted;158;93;11885;7850;10691;0
SVCSlidingWeighted;80;47;5993;3950;5378;0
SVCSlidingWeighted;245;132;18341;12200;16370;0
SVCSlidingWeighted;538;372;40118;26850;35639;0
SVCSlidingWeighted;196;136;14709;9750;13070;0
SVCSlidingWeighted;125;62;9346;6200;8430;0
SVCSlidingWeighted;153;90;11490;7600;10244;0
SVCSlidingWeighted;344;222;25677;17150;22887;0
SVCSlidingWeighted;69;44;5164;3400;4694;0
SVCSlidingWeighted;84;51;6376;4150;5712;0
SVCSlidingWeighted;225;143;16755;11200;14908;0
SVCSlidingWeighted;4;1;292;150;266;0
SVCSlidingWeighted;485;341;36182;24200;32281;0
SVCSlidingWeighted;49;19;3702;2400;3373;0
SVCSlidingWeighted;343;216;25772;17100;23063;0
SVCSlidingWeighted;179;121;13411;8900;11876;0
SVCSlidingWeighted;172;111;12940;8550;11560;0
SVCSlidingWeighted;323;236;24191;16100;21542;0
SVCSlidingWeighted;89;55;6666;4400;6030;0
SVCSlidingWeighted;420;286;31251;20950;27807;0
SVCSlidingWeighted;725;471;54120;36200;48089;0
SVCSlidingWeighted;448;333;33540;22350;29631;0
SVCSlidingWeighted;109;71;8182;5400;7369;0
SVCSlidingWeighted;80;50;6024;3950;5444;0
SVCSlidingWeighted;160;101;11996;7950;10833;0
SVCSlidingWeighted;69;47;5180;3400;4613;0
SVCSlidingWeighted;137;92;10410;6800;9339;0
SVCSlidingWeighted;103;57;7776;5100;7050;0
SVCSlidingWeighted;263;179;19726;13100;17663;0
SVCSlidingWeighted;136;82;10218;6750;9186;0
SVCSlidingWeighted;195;138;14586;9700;13018;0
SVCSlidingWeighted;193;134;14547;9600;13019;0
SVCSlidingWeighted;18;7;1356;850;1288;0
SVCSlidingWeighted;59;29;4463;2900;4095;0
SVCSlidingWeighted;58;37;4372;2850;3874;0
SVCSlidingWeighted;69;43;5152;3400;4697;0
SVCSlidingWeighted;12;5;915;550;864;0
SVCSlidingWeighted;256;210;19136;12750;16976;0
SVCSlidingWeighted;203;146;15171;10100;13589;0
SVCSlidingWeighted;669;414;49894;33400;44229;0
SVCSlidingWeighted;84;65;6324;4150;5731;0
SVCSlidingWeighted;712;498;53214;35550;47239;0
SVCSlidingWeighted;361;241;26919;18000;23897;0
SVCSlidingWeighted;126;75;9432;6250;8441;0
SVCSlidingWeighted;63;39;4789;3100;4401;0
SVCSlidingWeighted;44;28;3322;2150;3010;0
SVCSlidingWeighted;43;31;3203;2100;2861;0
SVCSlidingWeighted;124;85;9380;6150;8398;0
SVCSlidingWeighted;233;132;17388;11600;15488;0
SVCSlidingWeighted;54;37;4062;2650;3659;0
SVCSlidingWeighted;446;317;33344;22250;29668;0
SVCSlidingWeighted;5;1;393;200;377;0
SVCSlidingWeighted;6;2;475;250;487;0
SVCSlidingWeighted;67;42;5069;3300;4583;0
SVCSlidingWeighted;632;449;47275;31550;41964;0
SVCSlidingWeighted;8;1;604;350;578;0
SVCSlidingWeighted;73;58;5473;3600;4932;0
SVCSlidingWeighted;57;40;4331;2800;3958;0
SVCSlidingWeighted;269;185;20107;13400;17835;0
SVCSlidingWeighted;752;538;56207;37550;49830;0
SVCSlidingWeighted;128;86;9609;6350;8547;0
SVCSlidingWeighted;277;181;20703;13800;18404;0
SVCSlidingWeighted;105;75;7868;5200;7037;0
SVCSlidingWeighted;220;157;16510;10950;14658;0
SVCSlidingWeighted;103;67;7702;5100;6843;0
SVCSlidingWeighted;248;148;18679;12350;16636;0
SVCSlidingWeighted;128;86;9658;6350;8604;0
SVCSlidingWeighted;249;152;18748;12400;16748;0
SVCSlidingWeighted;119;76;8937;5900;7968;0
SVCSlidingWeighted;18;4;1381;850;1322;0
SVCSlidingWeighted;119;79;8955;5900;8091;0
SVCSlidingWeighted;50;28;3759;2450;3468;0
SVCSlidingWeighted;132;90;9852;6550;8828;0
SVCSlidingWeighted;92;53;6876;4550;6180;0
SVCSlidingWeighted;386;241;28848;19250;25656;0
SVCSlidingWeighted;429;275;31977;21400;28477;0
SVCSlidingWeighted;227;162;17051;11300;15046;0
SVCSlidingWeighted;4;2;293;150;296;0
SVCSlidingWeighted;95;63;7192;4700;6531;0
SVCSlidingWeighted;34;14;2564;1650;2357;0
SVCSlidingWeighted;80;67;6036;3950;5436;0
SVCSlidingWeighted;87;49;6570;4300;6009;0
SVCSlidingWeighted;257;193;19247;12800;17146;0
SVCSlidingWeighted;39;20;2932;1900;2672;0
SVCSlidingWeighted;205;132;15317;10200;13631;0
SVCSlidingWeighted;37;22;2780;1800;2513;0
SVCSlidingWeighted;3;0;213;100;202;0
SVCSlidingWeighted;4;1;297;150;295;0
SVCSlidingWeighted;232;173;17413;11550;15552;0
SVCSlidingWeighted;180;123;13440;8950;11993;0
SVCSlidingWeighted;201;168;15168;10000;13523;0
SVCSlidingWeighted;203;140;15198;10100;13608;0
SVCSlidingWeighted;64;47;4863;3150;4411;0
SVCSlidingWeighted;54;28;4104;2650;3793;0
SVCSlidingWeighted;19;6;1448;900;1336;0
SVCSlidingWeighted;75;45;5644;3700;5173;0
SVCSlidingWeighted;182;142;13653;9050;12169;0
SVCSlidingWeighted;305;208;22789;15200;20367;0
SVCSlidingWeighted;103;75;7715;5100;6899;0
SVCSlidingWeighted;33;21;2529;1600;2324;0
SVCSlidingWeighted;47;23;3628;2300;3351;0
SVCSlidingWeighted;55;49;4140;2700;3666;0
SVCSlidingWeighted;41;24;3104;2000;2833;0
SVCSlidingWeighted;451;291;33604;22500;29898;0
SVCSlidingWeighted;139;101;10433;6900;9379;0
SVCSlidingWeighted;124;88;9336;6150;8318;0
SVCSlidingWeighted;185;117;13850;9200;12373;0
SVCSlidingWeighted;357;243;26801;17800;23844;0
SVCSlidingWeighted;209;153;15659;10400;14014;0
SVCSlidingWeighted;94;61;7041;4650;6315;0
SVCSlidingWeighted;60;48;4491;2950;4032;0
SVCSlidingWeighted;44;31;3335;2150;2971;0
SVCSlidingWeighted;69;44;5246;3400;4738;0
SVCSlidingWeighted;109;53;8127;5400;7274;0
SVCSlidingWeighted;73;43;5540;3600;5017;0
SVCSlidingWeighted;89;48;6674;4400;6027;0
SVCSlidingWeighted;357;241;26865;17800;23848;0
SVCSlidingWeighted;1163;884;86992;58100;77127;0
SVCSlidingWeighted;30;28;2314;1450;2127;0
SVCSlidingWeighted;202;120;15093;10050;13436;0
SVCSlidingWeighted;56;41;4231;2750;3797;0
SVCSlidingWeighted;56;27;4176;2750;3809;0
SVCSlidingWeighted;236;167;17691;11750;15789;0
SVCSlidingWeighted;88;50;6626;4350;5976;0
SVCSlidingWeighted;161;103;12067;8000;10824;0
SVCSlidingWeighted;160;86;12001;7950;10689;0
SVCSlidingWeighted;112;77;8415;5550;7572;0
SVCSlidingWeighted;91;60;6827;4500;6208;0
SVCSlidingWeighted;117;79;8819;5800;7929;0
SVCSlidingWeighted;32;21;2441;1550;2230;0
SVCSlidingWeighted;82;44;6180;4050;5535;0
SVCSlidingWeighted;590;439;44124;29450;38938;0
SVCSlidingWeighted;39;22;2937;1900;2724;0
SVCSlidingWeighted;404;275;30268;20150;26936;0
SVCSlidingWeighted;338;243;25287;16850;22565;0
SVCSlidingWeighted;251;173;18753;12500;16610;0
SVCSlidingWeighted;248;196;18693;12350;16678;0
SVCSlidingWeighted;302;217;22636;15050;20108;0
SVCSlidingWeighted;579;427;43487;28900;38556;0
SVCSlidingWeighted;72;39;5396;3550;4849;0
SVCSlidingWeighted;75;51;5715;3700;5137;0
SVCSlidingWeighted;151;78;11274;7500;10099;0
SVCSlidingWeighted;166;113;12475;8250;11151;0
SVCSlidingWeighted;202;123;15123;10050;13520;0
SVCSlidingWeighted;348;240;25988;17350;23186;0
SVCSlidingWeighted;61;37;4602;3000;4175;0
SVCSlidingWeighted;115;75;8651;5700;7770;0
SVCSlidingWeighted;59;31;4474;2900;4106;0
SVCSlidingWeighted;82;49;6155;4050;5537;0
SVCSlidingWeighted;76;52;5727;3750;5150;0
SVCSlidingWeighted;194;128;14553;9650;12956;0
SVCSlidingWeighted;331;215;24920;16500;22295;0
SVCSlidingWeighted;77;47;5871;3800;5319;0
SVCSlidingWeighted;14;6;1078;650;1015;0
SVCSlidingWeighted;195;139;14570;9700;13079;0
SVCSlidingWeighted;218;164;16437;10850;14618;0
SVCSlidingWeighted;68;49;5105;3350;4621;0
SVCSlidingWeighted;188;119;13996;9350;12541;0
SVCSlidingWeighted;457;327;34211;22800;30239;0
SVCSlidingWeighted;77;51;5825;3800;5318;0
SVCSlidingWeighted;28;17;2100;1350;1964;0
SVCSlidingWeighted;250;176;18749;12450;16742;0
SVCSlidingWeighted;424;315;31628;21150;28112;0
SVCSlidingWeighted;274;175;20508;13650;18200;0
SVCSlidingWeighted;185;139;13817;9200;12279;0
SVCBestWeighted;45;204;3587;2200;4335;44
SVCBestWeighted;71;330;5575;3500;6765;70
SVCBestWeighted;84;419;6588;4150;7999;83
SVCBestWeighted;328;1521;25301;16350;30860;327
SVCBestWeighted;9;29;716;400;852;8
SVCBestWeighted;23;102;1908;1100;2282;22
SVCBestWeighted;53;252;4195;2600;5079;52
SVCBestWeighted;117;582;9253;5800;11225;116
SVCBestWeighted;48;201;3775;2350;4574;47
SVCBestWeighted;40;184;3182;1950;3845;39
SVCBestWeighted;114;546;8859;5650;10780;113
SVCBestWeighted;525;2398;40250;26200;49158;524
SVCBestWeighted;10;46;802;450;955;9
SVCBestWeighted;235;1055;18130;11700;22108;234
SVCBestWeighted;57;269;4493;2800;5445;56
SVCBestWeighted;86;404;6711;4250;8156;85
SVCBestWeighted;341;1475;26152;17000;31932;340
SVCBestWeighted;56;263;4386;2750;5321;55
SVCBestWeighted;98;465;7655;4850;9304;97
SVCBestWeighted;199;951;15464;9900;18830;198
SVCBestWeighted;40;189;3122;1950;3785;39
SVCBestWeighted;130;606;10006;6450;12199;129
SVCBestWeighted;235;1110;18097;11700;22075;234
SVCBestWeighted;69;341;5422;3400;6578;68
SVCBestWeighted;133;660;10431;6600;12675;132
SVCBestWeighted;582;2675;44702;29050;54579;581
SVCBestWeighted;215;968;16480;10700;20118;214
SVCBestWeighted;58;246;4477;2850;5446;57
SVCBestWeighted;148;695;11476;7350;13975;147
SVCBestWeighted;22;101;1731;1050;2088;21
SVCBestWeighted;218;989;16837;10850;20526;217
SVCBestWeighted;222;1017;17077;11050;20834;221
SVCBestWeighted;298;1397;23180;14850;28229;297
SVCBestWeighted;5;11;403;200;471;4
SVCBestWeighted;311;1535;24175;15500;29445;310
SVCBestWeighted;27;132;2140;1300;2582;26
SVCBestWeighted;55;284;4406;2700;5324;54
SVCBestWeighted;198;955;15419;9850;18768;197
SVCBestWeighted;44;198;3458;2150;4189;43
SVCBestWeighted;107;439;8243;5300;10045;106
SVCBestWeighted;115;560;8941;5700;10879;114
SVCBestWeighted;42;220;3341;2050;4038;41
SVCBestWeighted;76;336;5905;3750;7180;75
SVCBestWeighted;289;1388;22392;14400;27288;288
SVCBestWeighted;279;1321;21556;13900;26282;278
SVCBestWeighted;185;912;14420;9200;17548;184
SVCBestWeighted;80;397;6271;3950;7614;79
SVCBestWeighted;8;26;657;350;776;7
SVCBestWeighted;551;2655;42508;27500;51858;550
