method;train-function-calls;sum-wrong-classification;constraint-calls;metamodel-calls;fitness-function-calls;generations
SVCBestSlidingWeighted;422;1324;29185;37890;54962;421
SVCBestSlidingWeighted;178;538;12212;15930;23420;177
SVCBestSlidingWeighted;235;764;16320;21060;30830;234
SVCBestSlidingWeighted;71;243;5077;6300;9423;70
SVCBestSlidingWeighted;92;292;6355;8190;12213;91
SVCBestSlidingWeighted;156;506;11002;13950;20614;155
SVCBestSlidingWeighted;128;397;8830;11430;16895;127
SVCBestSlidingWeighted;26;82;1833;2250;3458;25
SVCBestSlidingWeighted;7;44;678;540;1224;6
SVCBestSlidingWeighted;29;108;2162;2520;4041;28
SVCBestSlidingWeighted;313;936;21406;28080;40635;312
SVCBestSlidingWeighted;67;219;4644;5940;8845;66
SVCBestSlidingWeighted;9;30;707;720;1331;8
SVCBestSlidingWeighted;117;363;8228;10440;15548;116
SVCBestSlidingWeighted;267;836;18193;23940;34777;266
SVCBestSlidingWeighted;238;767;16462;21330;31123;237
SVCBestSlidingWeighted;335;1104;23319;30060;43763;334
SVCBestSlidingWeighted;177;577;12405;15840;23453;176
SVCBestSlidingWeighted;13;41;977;1080;1842;12
SVCBestSlidingWeighted;107;308;7269;9540;13873;106
SVCBestSlidingWeighted;94;300;6475;8370;12392;93
SVCBestSlidingWeighted;146;487;10121;13050;19225;145
SVCBestSlidingWeighted;27;66;1824;2340;3597;26
SVCBestSlidingWeighted;7;27;596;540;1128;6
SVCBestSlidingWeighted;83;287;6034;7380;11180;82
SVCBestSlidingWeighted;131;416;9198;11700;17339;130
SVCBestSlidingWeighted;55;184;3895;4860;7360;54
SVCBestSlidingWeighted;239;730;16251;21420;31098;238
SVCBestSlidingWeighted;131;442;9053;11700;17171;130
SVCBestSlidingWeighted;38;150;2698;3330;5071;37
SVCBestSlidingWeighted;153;494;10633;13680;20200;152
SVCBestSlidingWeighted;250;835;17425;22410;32941;249
SVCBestSlidingWeighted;339;1093;23366;30420;44308;338
SVCBestWeighted;71;578;5777;6300;6047;70
SVCBestWeighted;37;288;3073;3240;3229;36
SVCBestWeighted;48;357;3961;4230;4142;47
SVCBestWeighted;11;95;1078;900;1128;10
SVCBestWeighted;26;205;2256;2250;2331;25
SVCBestWeighted;288;2354;22272;25830;23519;287
SVCBestWeighted;125;1039;10129;11160;10472;124
SVCBestWeighted;188;1552;14760;16830;15564;187
SVCBestWeighted;27;202;2309;2340;2422;26
SVCBestWeighted;263;2362;21221;23580;21985;262
SVCBestWeighted;79;716;6507;7020;6773;78
SVCBestWeighted;30;247;2567;2610;2681;29
SVCBestWeighted;107;932;8813;9540;9172;106
SVCBestWeighted;10;72;1002;810;1043;9
SVCBestWeighted;11;76;1048;900;1095;10
SVCBestWeighted;32;232;2624;2790;2795;31
SVCBestWeighted;42;331;3473;3690;3624;41
SVCBestWeighted;7;57;764;540;768;6
SVCBestWeighted;66;522;5350;5850;5578;65
SVCBestWeighted;11;65;997;900;1060;10
SVCBestWeighted;92;776;7362;8190;7749;91
SVCBestWeighted;122;1007;9806;10890;10218;121
SVCBestWeighted;82;654;6535;7290;6910;81
SVCBestWeighted;75;606;5918;6660;6259;74
SVCBestWeighted;181;1598;14491;16200;15104;180
SVCBestWeighted;54;440;4462;4770;4674;53
SVCBestWeighted;170;1393;13413;15210;14222;169
SVCBestWeighted;149;1165;11750;13320;12308;148
SVCBestWeighted;179;1535;14296;16020;14933;178
SVCBestWeighted;30;225;2511;2610;2662;29
SVCBestWeighted;135;1127;10715;12060;11313;134
SVCBestWeighted;205;1721;16095;18360;16995;204
SVCBestWeighted;55;515;4649;4860;4828;54
SVCBestWeighted;141;1224;11345;12600;11890;140
SVCBestWeighted;68;576;5541;6030;5853;67
SVCBestWeighted;49;386;4001;4320;4270;48
SVCBestWeighted;27;207;2268;2340;2437;26
SVCBestWeighted;123;1005;9673;10980;10153;122
SVCBestWeighted;161;1270;12390;14400;13202;160
SVCBestWeighted;133;1155;10758;11880;11254;132
SVCBestWeighted;84;663;6559;7470;7013;83
SVCBestWeighted;232;1958;18302;20790;19177;231
SVCBestWeighted;90;769;7254;8010;7628;89
SVCBestWeighted;51;410;4138;4500;4380;50
SVCBestWeighted;75;629;6174;6660;6373;74
SVCBestWeighted;11;89;1111;900;1137;10
SVCBestWeighted;69;562;5532;6120;5822;68
SVCBestWeighted;76;718;6431;6750;6613;75
SVCBestWeighted;217;1788;16989;19440;17857;216
SVCBestWeighted;48;462;4158;4230;4250;47
SVCBestWeighted;147;1214;11404;13140;12138;146
SVCBestWeighted;47;420;3925;4140;4068;46
SVCBestWeighted;178;1501;14090;15930;14697;177
SVCBestWeighted;109;869;8502;9720;9002;108
SVCBestWeighted;174;1510;14038;15570;14563;173
SVCBestWeighted;31;238;2604;2700;2741;30
SVCBestWeighted;250;2127;19752;22410;20721;249
SVCBestWeighted;228;1909;17925;20430;18744;227
SVCBestWeighted;198;1715;15671;17730;16392;197
SVCBestWeighted;51;460;4329;4500;4555;50
SVCBestWeighted;42;328;3427;3690;3622;41
SVCBestWeighted;16;143;1568;1350;1587;15
SVCBestWeighted;82;662;6534;7290;6878;81
SVCBestWeighted;10;85;1017;810;1043;9
SVCBestWeighted;110;920;8761;9810;9185;109
SVCBestWeighted;130;1084;10432;11610;10946;129
SVCBestWeighted;74;654;6125;6570;6353;73
SVCBestWeighted;252;2158;19809;22590;20760;251
SVCBestWeighted;12;85;1149;990;1193;11
SVCBestWeighted;19;139;1650;1620;1723;18
SVCBestWeighted;36;273;2945;3150;3130;35
SVCBestWeighted;52;438;4203;4590;4469;51
SVCBestWeighted;7;61;768;540;822;6
SVCBestWeighted;332;2836;26104;29790;27317;331
SVCBestWeighted;127;1034;10139;11340;10658;126
SVCBestWeighted;145;1250;11505;12960;12079;144
SVCBestWeighted;107;893;8404;9540;8888;106
SVCBestWeighted;20;167;1800;1710;1892;19
SVCBestWeighted;65;491;5149;5760;5488;64
SVCBestWeighted;20;145;1750;1710;1813;19
SVCBestWeighted;90;770;7226;8010;7574;89
SVCBestWeighted;31;246;2630;2700;2807;30
SVCBestWeighted;165;1385;13164;14760;13803;164
SVCBestWeighted;93;768;7554;8280;7854;92
SVCBestWeighted;368;3257;29036;33030;30438;367
SVCBestWeighted;30;267;2610;2610;2739;29
SVCBestWeighted;30;241;2544;2610;2675;29
SVCBestWeighted;275;2435;21863;24660;22767;274
SVCBestWeighted;16;148;1481;1350;1548;15
SVCBestWeighted;56;421;4588;4950;4892;55
SVCBestWeighted;396;3508;31392;35550;32641;395
SVCBestWeighted;170;1485;13703;15210;14279;169
SVCBestWeighted;163;1426;13039;14580;13819;162
SVCBestWeighted;70;624;5938;6210;6104;69
SVCBestWeighted;31;220;2587;2700;2763;30
SVCBestWeighted;36;284;3095;3150;3216;35
SVCBestWeighted;29;279;2491;2520;2670;28
SVCBestWeighted;3;7;373;180;376;2
SVCBestWeighted;43;391;3640;3780;3791;42
SVCBestWeighted;331;2744;25864;29700;27228;330
SVCBestWeighted;138;1152;10960;12330;11559;137
SVCBestWeighted;81;725;6669;7200;6918;80
SVCBestWeighted;24;190;2103;2070;2233;23
SVCBestWeighted;30;253;2563;2610;2714;29
SVCBestWeighted;241;2011;18929;21600;19936;240
SVCBestWeighted;37;301;3106;3240;3236;36
SVCBestWeighted;421;3617;33157;37800;34605;420
SVCBestWeighted;32;282;2759;2790;2867;31
SVCBestWeighted;69;577;5656;6120;5913;68
SVCBestWeighted;47;409;3881;4140;4086;46
SVCBestWeighted;56;500;4660;4950;4853;55
SVCBestWeighted;3;10;352;180;375;2
SVCBestWeighted;277;2281;21611;24840;22664;276
SVCBestWeighted;212;1799;16657;18990;17534;211
SVCBestWeighted;7;37;699;540;747;6
SVCBestWeighted;43;325;3456;3780;3714;42
SVCBestWeighted;167;1482;13428;14940;13910;166
SVCBestWeighted;57;458;4610;5040;4820;56
SVCBestWeighted;211;1760;16601;18900;17416;210
SVCBestWeighted;45;379;3854;3960;3971;44
SVCBestWeighted;236;1964;18650;21150;19595;235
SVCBestWeighted;199;1667;15683;17820;16461;198
SVCBestWeighted;172;1381;13504;15390;14244;171
SVCBestWeighted;89;742;7139;7920;7568;88
SVCBestWeighted;14;112;1282;1170;1319;13
SVCBestWeighted;174;1424;13623;15570;14373;173
SVCBestWeighted;71;575;5749;6300;5984;70
SVCBestWeighted;142;1155;11172;12690;11789;141
SVCBestWeighted;248;2112;19470;22230;20332;247
SVCBestWeighted;93;781;7501;8280;7871;92
SVCBestWeighted;181;1492;14179;16200;14883;180
SVCBestWeighted;98;794;7883;8730;8169;97
SVCBestWeighted;148;1179;11679;13230;12221;147
SVCBestWeighted;103;884;8228;9180;8672;102
SVCBestWeighted;95;854;7762;8460;8128;94
SVCBestWeighted;76;645;6163;6750;6414;75
SVCBestWeighted;39;342;3364;3420;3469;38
SVCBestWeighted;6;53;717;450;705;5
SVCBestWeighted;55;456;4589;4860;4747;54
SVCBestWeighted;209;1731;16462;18720;17236;208
SVCBestWeighted;51;389;4122;4500;4361;50
SVCBestWeighted;139;1181;11024;12420;11601;138
SVCBestWeighted;484;4026;37591;43470;39579;483
SVCBestWeighted;370;3105;29178;33210;30568;369
SVCBestWeighted;59;527;4978;5220;5169;58
SVCBestWeighted;10;98;1081;810;1095;9
SVCBestWeighted;138;1150;11072;12330;11457;137
SVCBestWeighted;70;539;5705;6210;5931;69
SVCBestWeighted;139;1156;10999;12420;11552;138
SVCBestWeighted;116;952;9262;10350;9678;115
SVCBestWeighted;134;1134;10764;11970;11255;133
SVCBestWeighted;17;123;1580;1440;1659;16
SVCBestWeighted;169;1404;13313;15120;13957;168
SVCBestWeighted;36;285;2991;3150;3212;35
SVCBestWeighted;43;419;3833;3780;3946;42
SVCBestWeighted;231;1933;18211;20700;19173;230
SVCBestWeighted;39;313;3243;3420;3389;38
SVCBestWeighted;114;1019;9294;10170;9620;113
SVCBestWeighted;140;1218;11192;12510;11706;139
SVCBestWeighted;130;1071;10215;11610;10794;129
SVCBestWeighted;42;336;3526;3690;3685;41
SVCBestWeighted;130;1125;10397;11610;10928;129
SVCBestWeighted;51;448;4338;4500;4548;50
SVCBestWeighted;17;128;1513;1440;1609;16
SVCBestWeighted;156;1351;12557;13950;13063;155
SVCBestWeighted;39;298;3198;3420;3399;38
SVCBestWeighted;312;2600;24491;27990;25668;311
SVCBestWeighted;178;1433;13980;15930;14698;177
SVCBestWeighted;9;51;839;720;901;8
SVCBestWeighted;43;367;3540;3780;3733;42
SVCBestWeighted;383;3280;30129;34380;31599;382
SVCBestWeighted;166;1368;13105;14850;13784;165
SVCBestWeighted;23;170;1942;1980;2099;22
SVCBestWeighted;438;3768;34248;39330;35855;437
SVCBestWeighted;54;444;4345;4770;4576;53
SVCBestWeighted;45;322;3642;3960;3829;44
SVCBestWeighted;108;902;8574;9630;9049;107
SVCBestWeighted;23;182;1985;1980;2092;22
SVCBestWeighted;139;1112;10921;12420;11499;138
SVCBestWeighted;36;308;3010;3150;3161;35
SVCBestWeighted;57;474;4583;5040;4886;56
SVCBestWeighted;40;330;3290;3510;3476;39
SVCBestWeighted;182;1531;14452;16290;15167;181
SVCBestWeighted;130;1158;10498;11610;11027;129
SVCBestWeighted;39;363;3482;3420;3596;38
SVCBestWeighted;72;618;5812;6390;6142;71
SVCBestWeighted;38;318;3148;3330;3368;37
SVCBestWeighted;84;760;6960;7470;7238;83
SVCBestWeighted;36;279;2943;3150;3131;35
SVCBestWeighted;37;343;3258;3240;3363;36
SVCBestWeighted;7;51;708;540;767;6
SVCBestWeighted;45;378;3727;3960;3930;44
SVCBestWeighted;286;2460;22671;25650;23651;285
SVCBestWeighted;124;1091;10029;11070;10432;123
SVCBestWeighted;26;274;2487;2250;2488;25
SVCBestWeighted;134;1160;10927;11970;11332;133
SVCBestWeighted;211;1744;16682;18900;17565;210
SVCBestWeighted;83;705;6838;7380;7209;82
SVCBestWeighted;94;835;7747;8370;8100;93
SVCBestWeighted;31;263;2668;2700;2785;30
