method;train-function-calls;sum-wrong-classification;constraint-calls;metamodel-calls;fitness-function-calls;generations
SVCCVBestSlidingWeighted;66;183;2970;5850;4060;65
SVCCVBestSlidingWeighted;161;335;6129;14400;8836;160
SVCCVBestSlidingWeighted;35;111;1940;3060;2496;34
SVCCVBestSlidingWeighted;272;664;10576;24390;15163;271
SVCCVBestSlidingWeighted;102;215;3786;9090;5466;101
SVCCVBestSlidingWeighted;444;952;16157;39870;23675;443
SVCCVBestSlidingWeighted;15;65;929;1260;1136;14
SVCCVBestSlidingWeighted;323;804;12348;28980;17798;322
SVCCVBestSlidingWeighted;176;418;6947;15750;9892;175
SVCCVBestSlidingWeighted;90;214;3626;8010;5121;89
SVCCVBestSlidingWeighted;208;520;8466;18630;11958;207
SVCCVBestSlidingWeighted;26;116;1426;2250;1823;25
SVCCVBestSlidingWeighted;29;126;1693;2520;2152;28
SVCCVBestSlidingWeighted;12;59;851;990;1023;11
SVCCVBestSlidingWeighted;94;194;3657;8370;5215;93
SVCCVBestSlidingWeighted;217;481;8374;19440;12034;216
SVCCVBestSlidingWeighted;65;187;2887;5760;3953;64
SVCCVBestSlidingWeighted;147;278;5480;13140;7919;146
SVCCVBestSlidingWeighted;145;359;5962;12960;8405;144
SVCCVBestSlidingWeighted;165;320;6153;14760;8925;164
SVCCVBestSlidingWeighted;68;185;3083;6030;4203;67
SVCCVBestSlidingWeighted;44;158;2216;3870;2936;43
SVCCVBestSlidingWeighted;242;504;9217;21690;13295;241
SVCCVBestSlidingWeighted;368;732;13390;33030;19600;367
SVCCVBestSlidingWeighted;9;67;730;720;841;8
SVCCVBestSlidingWeighted;291;621;10562;26100;15481;290
SVCCVBestSlidingWeighted;112;299;4608;9990;6493;111
SVCCVBestSlidingWeighted;24;121;1327;2070;1692;23
SVCCVBestSlidingWeighted;455;907;16216;40860;23911;454
SVCCVBestSlidingWeighted;66;167;3050;5850;4119;65
SVCCVBestSlidingWeighted;239;525;9045;21420;13074;238
SVCCVBestSlidingWeighted;77;184;3297;6840;4576;76
SVCCVBestSlidingWeighted;75;225;3236;6660;4458;74
SVCCVBestSlidingWeighted;56;198;2830;4950;3731;55
SVCCVBestSlidingWeighted;167;333;6253;14940;9061;166
SVCCVBestSlidingWeighted;113;211;4582;10080;6466;112
SVCCVBestSlidingWeighted;51;181;2529;4500;3351;50
SVCCVBestSlidingWeighted;56;169;2711;4950;3623;55
SVCCVBestSlidingWeighted;150;345;6084;13410;8594;149
SVCCVBestSlidingWeighted;220;544;8627;19710;12333;219
SVCCVBestSlidingWeighted;729;1570;26573;65520;38932;728
SVCCVBestSlidingWeighted;122;344;4951;10890;6989;121
SVCCVBestSlidingWeighted;384;818;14410;34470;20898;383
SVCCVBestSlidingWeighted;37;133;1942;3240;2536;36
SVCCVBestSlidingWeighted;99;231;3981;8820;5623;98
SVCCVBestSlidingWeighted;90;234;3831;8010;5330;89
SVCCVBestSlidingWeighted;158;396;6044;14130;8698;157
SVCCVBestSlidingWeighted;52;126;2006;4590;2858;51
SVCCVBestSlidingWeighted;325;661;12168;29160;17658;324
SVCCVBestSlidingWeighted;196;398;7499;17550;10796;195
SVCCVBestSlidingWeighted;185;396;7203;16560;10298;184
SVCCVBestSlidingWeighted;212;413;7761;18990;11323;211
SVCCVBestSlidingWeighted;32;109;1892;2790;2404;31
SVCCVBestSlidingWeighted;211;450;8116;18900;11667;210
SVCCVBestSlidingWeighted;188;431;7390;16830;10536;187
SVCCVBestSlidingWeighted;92;274;4240;8190;5768;91
SVCCVBestSlidingWeighted;320;738;12605;28710;18007;319
SVCCVBestSlidingWeighted;347;770;12999;31140;18849;346
SVCCVBestSlidingWeighted;276;603;10575;24750;15225;275
SVCCVBestSlidingWeighted;105;251;4254;9360;6004;104
SVCCVBestSlidingWeighted;9;71;700;720;822;8
SVCCVBestSlidingWeighted;50;151;2384;4410;3203;49
SVCCVBestSlidingWeighted;111;274;4405;9900;6249;110
SVCCVBestSlidingWeighted;345;740;12714;30960;18540;344
SVCCVBestSlidingWeighted;93;236;3911;8280;5461;92
SVCCVBestSlidingWeighted;171;368;6647;15300;9509;170
SVCCVBestSlidingWeighted;450;887;15995;40410;23608;449
SVCCVBestSlidingWeighted;42;142;2215;3690;2893;41
SVCCVBestSlidingWeighted;91;275;4104;8100;5614;90
SVCCVBestSlidingWeighted;36;127;1855;3150;2423;35
SVCCVBestSlidingWeighted;14;71;1000;1170;1206;13
SVCCVBestSlidingWeighted;7;54;575;540;662;6
SVCCVBestSlidingWeighted;129;297;4885;11520;7057;128
SVCCVBestSlidingWeighted;73;188;3340;6480;4542;72
SVCCVBestSlidingWeighted;209;411;7946;18720;11461;208
SVCCVBestSlidingWeighted;212;479;8240;18990;11818;211
SVCCVBestSlidingWeighted;43;137;2152;3780;2853;42
SVCCVBestSlidingWeighted;97;254;4034;8640;5647;96
SVCCVBestSlidingWeighted;14;78;982;1170;1175;13
SVCCVBestSlidingWeighted;60;172;2917;5310;3893;59
SVCCVBestSlidingWeighted;19;83;1193;1620;1494;18
SVCCVBestSlidingWeighted;141;336;5502;12600;7855;140
SVCCVBestSlidingWeighted;288;613;10513;25830;15370;287
SVCCVBestSlidingWeighted;92;258;4049;8190;5580;91
SVCCVBestSlidingWeighted;351;702;13054;31500;18977;350
SVCCVBestSlidingWeighted;500;1106;18804;44910;27277;499
SVCCVBestSlidingWeighted;502;1105;18122;45090;26622;501
SVCCVBestSlidingWeighted;177;446;7046;15840;10031;176
SVCCVBestSlidingWeighted;238;540;9458;21330;13474;237
SVCCVBestSlidingWeighted;253;465;9495;22680;13748;252
SVCCVBestSlidingWeighted;503;1028;18268;45180;26785;502
