method;train-function-calls;sum-wrong-classification;constraint-calls;metamodel-calls;fitness-function-calls;generations
WithoutMetaModel;0;0;8823;0;5499;47
WithoutMetaModel;0;0;17780;0;10764;92
WithoutMetaModel;0;0;4608;0;2925;25
WithoutMetaModel;0;0;4658;0;2925;25
WithoutMetaModel;0;0;4862;0;3042;26
WithoutMetaModel;0;0;14414;0;8658;74
WithoutMetaModel;0;0;19622;0;11817;101
WithoutMetaModel;0;0;18951;0;11349;97
WithoutMetaModel;0;0;5775;0;3510;30
WithoutMetaModel;0;0;15152;0;9126;78
WithoutMetaModel;0;0;34427;0;20475;175
WithoutMetaModel;0;0;20083;0;12051;103
WithoutMetaModel;0;0;2694;0;1755;15
WithoutMetaModel;0;0;7710;0;4797;41
WithoutMetaModel;0;0;11693;0;7020;60
WithoutMetaModel;0;0;746;0;585;5
WithoutMetaModel;0;0;10602;0;6435;55
WithoutMetaModel;0;0;14839;0;9009;77
WithoutMetaModel;0;0;7022;0;4329;37
WithoutMetaModel;0;0;3830;0;2457;21
WithoutMetaModel;0;0;8070;0;4914;42
WithoutMetaModel;0;0;12728;0;7722;66
WithoutMetaModel;0;0;26355;0;15678;134
WithoutMetaModel;0;0;2744;0;1755;15
WithoutMetaModel;0;0;10741;0;6552;56
WithoutMetaModel;0;0;24726;0;14742;126
WithoutMetaModel;0;0;13500;0;8073;69
WithoutMetaModel;0;0;15260;0;9243;79
WithoutMetaModel;0;0;10166;0;6201;53
WithoutMetaModel;0;0;8416;0;5148;44
WithoutMetaModel;0;0;8978;0;5616;48
WithoutMetaModel;0;0;7966;0;4914;42
WithoutMetaModel;0;0;17782;0;10647;91
WithoutMetaModel;0;0;3528;0;2223;19
WithoutMetaModel;0;0;29983;0;17901;153
WithoutMetaModel;0;0;529;0;468;4
WithoutMetaModel;0;0;31657;0;18720;160
WithoutMetaModel;0;0;39097;0;23283;199
WithoutMetaModel;0;0;23198;0;14040;120
WithoutMetaModel;0;0;8568;0;5265;45
WithoutMetaModel;0;0;4653;0;2925;25
WithoutMetaModel;0;0;23617;0;13923;119
WithoutMetaModel;0;0;8562;0;5265;45
WithoutMetaModel;0;0;48103;0;28431;243
WithoutMetaModel;0;0;7203;0;4446;38
WithoutMetaModel;0;0;16742;0;10062;86
WithoutMetaModel;0;0;10570;0;6435;55
WithoutMetaModel;0;0;3592;0;2340;20
WithoutMetaModel;0;0;6469;0;3978;34
WithoutMetaModel;0;0;18843;0;11349;97
WithoutMetaModel;0;0;6034;0;3744;32
WithoutMetaModel;0;0;12660;0;7722;66
WithoutMetaModel;0;0;25979;0;15561;133
WithoutMetaModel;0;0;10094;0;6318;54
WithoutMetaModel;0;0;9571;0;5850;50
WithoutMetaModel;0;0;10882;0;6669;57
WithoutMetaModel;0;0;25611;0;15444;132
WithoutMetaModel;0;0;6071;0;3861;33
WithoutMetaModel;0;0;8267;0;5148;44
WithoutMetaModel;0;0;5649;0;3510;30
WithoutMetaModel;0;0;4489;0;2808;24
WithoutMetaModel;0;0;9575;0;5850;50
WithoutMetaModel;0;0;9925;0;5967;51
WithoutMetaModel;0;0;25415;0;15093;129
WithoutMetaModel;0;0;14407;0;8658;74
WithoutMetaModel;0;0;15968;0;9594;82
WithoutMetaModel;0;0;3398;0;2223;19
WithoutMetaModel;0;0;2635;0;1755;15
WithoutMetaModel;0;0;52883;0;31239;267
WithoutMetaModel;0;0;1701;0;1170;10
WithoutMetaModel;0;0;24496;0;14625;125
WithoutMetaModel;0;0;67448;0;40014;342
WithoutMetaModel;0;0;31549;0;18603;159
WithoutMetaModel;0;0;12681;0;7605;65
WithoutMetaModel;0;0;10660;0;6552;56
WithoutMetaModel;0;0;8627;0;5148;44
WithoutMetaModel;0;0;9137;0;5616;48
WithoutMetaModel;0;0;14860;0;8892;76
WithoutMetaModel;0;0;982;0;819;7
WithoutMetaModel;0;0;11549;0;6903;59
WithoutMetaModel;0;0;5960;0;3627;31
WithoutMetaModel;0;0;2476;0;1755;15
WithoutMetaModel;0;0;10997;0;6669;57
WithoutMetaModel;0;0;777;0;585;5
WithoutMetaModel;0;0;14541;0;8892;76
SVCBestSlidingWeighted;9;35;1063;400;1737;8
SVCBestSlidingWeighted;80;534;11351;3950;16871;79
SVCBestSlidingWeighted;120;849;17119;5950;25371;119
SVCBestSlidingWeighted;81;582;11494;4000;17151;80
SVCBestSlidingWeighted;83;598;11688;4100;17528;82
SVCBestSlidingWeighted;143;1006;20652;7100;30358;142
SVCBestSlidingWeighted;175;1227;25253;8700;37179;174
SVCBestSlidingWeighted;64;419;9217;3150;13540;63
SVCBestSlidingWeighted;23;119;3078;1100;4708;22
SVCBestSlidingWeighted;121;825;17182;6000;25666;120
SVCBestSlidingWeighted;59;362;8296;2900;12458;58
SVCBestSlidingWeighted;7;12;719;300;1269;6
SVCBestSlidingWeighted;36;223;4960;1750;7454;35
SVCBestSlidingWeighted;38;239;5335;1850;8017;37
SVCBestSlidingWeighted;63;444;8929;3100;13337;62
SVCBestSlidingWeighted;85;639;12373;4200;18161;84
SVCBestSlidingWeighted;192;1352;27963;9550;40859;191
SVCBestSlidingWeighted;53;412;7607;2600;11325;52
SVCBestSlidingWeighted;99;694;14082;4900;20947;98
SVCBestSlidingWeighted;174;1223;25039;8650;36893;173
SVCBestSlidingWeighted;20;112;2669;950;4128;19
SVCBestSlidingWeighted;279;1949;40517;13900;59477;278
SVCBestSlidingWeighted;159;1104;22721;7900;33643;158
SVCBestSlidingWeighted;86;640;12525;4250;18391;85
SVCBestSlidingWeighted;92;699;13206;4550;19426;91
SVCBestSlidingWeighted;103;721;14892;5100;21904;102
SVCBestSlidingWeighted;30;170;4035;1450;6234;29
SVCBestSlidingWeighted;4;15;399;150;726;3
SVCBestSlidingWeighted;292;1973;41693;14550;61807;291
SVCBestSlidingWeighted;56;358;7927;2750;11807;55
SVCBestSlidingWeighted;22;110;2885;1050;4456;21
SVCBestSlidingWeighted;131;906;18978;6500;27921;130
SVCBestSlidingWeighted;40;240;5364;1950;8244;39
SVCBestSlidingWeighted;109;744;15610;5400;23146;108
SVCBestSlidingWeighted;103;727;14696;5100;21789;102
SVCBestSlidingWeighted;19;89;2390;900;3813;18
SVCBestSlidingWeighted;127;890;18066;6300;26900;126
SVCBestSlidingWeighted;285;1986;41071;14200;60705;284
SVCBestSlidingWeighted;124;890;17889;6150;26412;123
SVCBestSlidingWeighted;90;688;13094;4450;19113;89
SVCBestSlidingWeighted;20;109;2617;950;4113;19
SVCBestSlidingWeighted;333;2377;48214;16600;71000;332
SVCBestSlidingWeighted;71;468;10056;3500;14890;70
SVCBestSlidingWeighted;83;599;12034;4100;17717;82
SVCBestSlidingWeighted;50;326;7090;2450;10627;49
SVCBestSlidingWeighted;22;137;3007;1050;4547;21
SVCBestSlidingWeighted;199;1490;28866;9900;42319;198
SVCBestSlidingWeighted;17;79;2097;800;3336;16
SVCBestSlidingWeighted;85;589;12158;4200;18186;84
SVCBestSlidingWeighted;68;471;9463;3350;14265;67
SVCBestSlidingWeighted;15;64;1856;700;2974;14
SVCBestSlidingWeighted;59;368;8237;2900;12395;58
SVCBestSlidingWeighted;88;568;12516;4350;18613;87
SVCBestSlidingWeighted;33;194;4600;1600;6856;32
SVCBestSlidingWeighted;18;109;2379;850;3670;17
SVCBestSlidingWeighted;62;428;8918;3050;13083;61
SVCBestSlidingWeighted;22;121;2993;1050;4538;21
SVCBestSlidingWeighted;16;95;2067;750;3276;15
SVCBestSlidingWeighted;17;73;2146;800;3399;16
SVCBestSlidingWeighted;6;16;652;250;1118;5
SVCBestSlidingWeighted;168;1243;24333;8350;36001;167
SVCBestSlidingWeighted;48;311;6855;2350;10165;47
SVCBestSlidingWeighted;11;39;1322;500;2146;10
SVCBestSlidingWeighted;112;756;15983;5550;23720;111
SVCBestSlidingWeighted;128;887;18500;6350;27172;127
SVCBestSlidingWeighted;114;806;16611;5650;24374;113
SVCBestSlidingWeighted;85;525;12167;4200;17886;84
SVCBestSlidingWeighted;32;193;4408;1550;6693;31
SVCBestSlidingWeighted;46;304;6453;2250;9815;45
SVCBestSlidingWeighted;30;191;4165;1450;6286;29
SVCBestSlidingWeighted;106;739;15093;5250;22571;105
SVCBestSlidingWeighted;24;127;3169;1150;4914;23
SVCBestSlidingWeighted;10;30;1208;450;1941;9
SVCBestSlidingWeighted;30;189;4040;1450;6213;29
SVCBestSlidingWeighted;56;356;7916;2750;11834;55
SVCBestSlidingWeighted;110;785;15800;5450;23490;109
SVCBestSlidingWeighted;111;797;16016;5500;23771;110
SVCBestSlidingWeighted;327;2327;47249;16300;69570;326
SVCBestSlidingWeighted;12;48;1455;550;2368;11
SVCBestSlidingWeighted;11;42;1305;500;2136;10
SVCBestSlidingWeighted;8;28;911;350;1543;7
SVCBestSlidingWeighted;5;11;494;200;915;4
SVCBestSlidingWeighted;14;83;1792;650;2842;13
SVCBestSlidingWeighted;64;419;8878;3150;13421;63
SVCBestSlidingWeighted;191;1320;27260;9500;40506;190
SVCBestSlidingWeighted;216;1497;31349;10750;46114;215
SVCBestSlidingWeighted;84;597;11869;4150;17789;83
SVCBestSlidingWeighted;91;652;13072;4500;19451;90
SVCBestSlidingWeighted;294;2183;42621;14650;62667;293
SVCBestSlidingWeighted;25;136;3345;1200;5124;24
SVCBestSlidingWeighted;40;259;5491;1950;8432;39
SVCBestSlidingWeighted;6;18;613;250;1108;5
SVCBestSlidingWeighted;6;16;649;250;1081;5
SVCBestSlidingWeighted;67;465;9375;3300;14186;66
SVCBestSlidingWeighted;19;103;2445;900;3847;18
SVCBestSlidingWeighted;69;493;9875;3400;14617;68
SVCBestSlidingWeighted;91;599;12802;4500;19129;90
SVCBestSlidingWeighted;68;474;9596;3350;14312;67
SVCBestSlidingWeighted;122;811;17321;6050;25700;121
SVCBestSlidingWeighted;27;152;3569;1300;5607;26
SVCBestSlidingWeighted;180;1314;26214;8950;38399;179
SVCBestSlidingWeighted;36;254;4999;1750;7555;35
SVCBestSlidingWeighted;204;1457;29823;10150;43567;203
SVCBestSlidingWeighted;29;172;3954;1400;6017;28
SVCBestSlidingWeighted;103;650;14526;5100;21710;102
SVCBestSlidingWeighted;51;319;7078;2500;10691;50
SVCBestSlidingWeighted;52;313;7170;2550;10866;51
SVCBestSlidingWeighted;41;269;5628;2000;8585;40
SVCBestSlidingWeighted;147;1055;21101;7300;31351;146
SVCBestSlidingWeighted;65;431;9170;3200;13653;64
SVCBestSlidingWeighted;84;606;12151;4150;17862;83
SVCBestSlidingWeighted;17;94;2230;800;3466;16
SVCBestSlidingWeighted;22;146;3048;1050;4586;21
SVCBestSlidingWeighted;5;16;516;200;922;4
SVCBestSlidingWeighted;50;324;6856;2450;10439;49
SVCBestSlidingWeighted;53;321;7251;2600;11083;52
SVCBestSlidingWeighted;13;57;1674;600;2543;12
SVCBestSlidingWeighted;10;45;1179;450;1943;9
SVCBestSlidingWeighted;48;318;6657;2350;10112;47
SVCBestSlidingWeighted;118;802;16797;5850;24934;117
SVCBestSlidingWeighted;102;696;14361;5050;21620;101
SVCBestSlidingWeighted;25;134;3264;1200;5165;24
SVCBestSlidingWeighted;211;1494;30334;10500;45035;210
SVCBestSlidingWeighted;65;469;9357;3200;13866;64
SVCBestSlidingWeighted;66;433;9342;3250;14036;65
SVCBestSlidingWeighted;79;581;11374;3900;16909;78
SVCBestSlidingWeighted;35;197;4620;1700;7151;34
SVCBestSlidingWeighted;88;638;12664;4350;18734;87
SVCBestSlidingWeighted;32;190;4437;1550;6760;31
SVCBestSlidingWeighted;63;426;8874;3100;13245;62
SVCBestSlidingWeighted;98;677;14128;4850;20804;97
SVCBestSlidingWeighted;31;172;4105;1500;6395;30
SVCBestSlidingWeighted;10;50;1269;450;2010;9
SVCBestSlidingWeighted;15;54;1849;700;2969;14
SVCBestSlidingWeighted;71;479;10115;3500;14917;70
SVCBestSlidingWeighted;139;976;19775;6900;29474;138
SVCBestSlidingWeighted;58;373;7997;2850;12095;57
SVCBestSlidingWeighted;48;284;6633;2350;9949;47
SVCBestSlidingWeighted;11;51;1326;500;2169;10
SVCBestSlidingWeighted;78;577;10974;3850;16506;77
SVCBestSlidingWeighted;23;135;3108;1100;4709;22
SVCBestSlidingWeighted;65;412;9178;3200;13686;64
SVCBestSlidingWeighted;79;525;11265;3900;16723;78
SVCBestSlidingWeighted;73;460;10186;3600;15165;72
SVCBestSlidingWeighted;62;419;8687;3050;13088;61
SVCBestSlidingWeighted;20;93;2495;950;3959;19
SVCBestSlidingWeighted;17;102;2284;800;3506;16
SVCBestSlidingWeighted;89;617;12702;4400;18898;88
SVCBestSlidingWeighted;27;163;3636;1300;5618;26
SVCBestSlidingWeighted;91;611;13064;4500;19286;90
SVCBestSlidingWeighted;114;862;16697;5650;24500;113
SVCBestSlidingWeighted;28;168;3707;1350;5797;27
SVCBestSlidingWeighted;67;465;9423;3300;14186;66
SVCBestSlidingWeighted;17;82;2199;800;3416;16
SVCBestSlidingWeighted;7;28;784;300;1313;6
SVCBestSlidingWeighted;73;531;10530;3600;15623;72
SVCBestSlidingWeighted;9;42;1109;400;1753;8
SVCBestSlidingWeighted;75;509;10571;3700;15913;74
SVCBestSlidingWeighted;122;858;17426;6050;25861;121
SVCBestSlidingWeighted;104;685;14848;5150;22072;103
SVCBestSlidingWeighted;195;1336;27883;9700;41320;194
SVCBestSlidingWeighted;168;1193;24252;8350;35810;167
SVCBestSlidingWeighted;15;82;1917;700;3064;14
SVCBestSlidingWeighted;87;656;12550;4300;18603;86
SVCBestSlidingWeighted;60;452;8594;2950;12817;59
SVCBestSlidingWeighted;60;402;8493;2950;12636;59
SVCBestSlidingWeighted;164;1126;23626;8150;34970;163
SVCBestSlidingWeighted;163;1202;23563;8100;34714;162
SVCBestSlidingWeighted;91;608;13064;4500;19220;90
SVCBestSlidingWeighted;20;123;2598;950;4086;19
SVCBestSlidingWeighted;5;14;505;200;894;4
SVCBestSlidingWeighted;160;1134;23139;7950;34147;159
SVCBestSlidingWeighted;99;659;14112;4900;20941;98
SVCBestSlidingWeighted;46;309;6527;2250;9704;45
SVCBestSlidingWeighted;29;171;3878;1400;5953;28
SVCBestSlidingWeighted;28;166;3772;1350;5785;27
SVCBestSlidingWeighted;60;400;8499;2950;12696;59
SVCBestSlidingWeighted;16;62;2013;750;3214;15
SVCBestSlidingWeighted;94;574;13115;4650;19731;93
SVCBestSlidingWeighted;42;249;5703;2050;8761;41
SVCBestSlidingWeighted;11;69;1357;500;2229;10
SVCBestSlidingWeighted;13;83;1725;600;2713;12
SVCBestSlidingWeighted;84;549;11734;4150;17673;83
SVCBestSlidingWeighted;229;1617;33223;11400;48878;228
SVCBestSlidingWeighted;131;903;19079;6500;28012;130
SVCBestSlidingWeighted;133;930;19052;6600;28192;132
SVCBestSlidingWeighted;6;18;673;250;1134;5
SVCBestSlidingWeighted;10;34;1196;450;1969;9
SVCBestSlidingWeighted;135;958;19407;6700;28710;134
